recipe_id,ingredients,title,ingredients_parsed
6UHbl9UTXTK1BTG0eEod,"['Spaghetti', 'Strips Bacon', 'Olive Oil', 'Garlic', 'Chili', 'Parsley']",5 Ingredient Bacon Spaghetti Aglio Olio,spaghetti bacon
Wphd4qXE9SNiYMeBJbrC,"['Brown Rice', 'Oil', 'Mustard Seeds', 'Urad Dal', 'Chana Dal', 'Chilies', 'Onion', 'Mango', 'Chili Powder', 'Turmeric', 'sprigs Curry Leaves', 'Salt ']",Raw Mango and Turmeric Brown Rice,rice urad dal chana dal chilies onion mango curry
TQJoPuuk7JswcV3j04fL,"['Oil', 'Wholewheat', 'Eggs', 'Chili Powder', 'Salt', 'Onion', 'Chilies', 'Ginger', 'Tomato', 'Coriander']",Indian Masala Egg French Toast,wholewheat egg onion chilies tomato
wk7RJK83ReUTAFwMB7FA,"['All Purpose Flour', 'Baking Powder', 'Salt', 'Sugar', 'Egg', 'Milk', 'Cream', 'Butter', 'Vanilla Essence', 'Brown Sugar', 'Cinnamon', 'Butter', 'Walnuts', 'All Purpose Flour']",Cinnamon Roll Muffins with Crunchy Streusel Top,flour sugar egg milk cream butter essence sugar butter walnut flour
bcKGGNBx3PObXrL6aXu4,"['Oil', 'Quinoa', 'Potato', 'Beetroot', 'Spinach', 'Oats', 'Ginger', 'Garlic', ""Goat's Cheese or any other cheese of your choice"", 'Salt to taste']",Beet and Goat Cheese Quinoa Patties,quinoa potato beetroot spinach oat cheese any other cheese choice
lGKVszhWc3M1wluV6RKT,"['All Purpose Flour', 'Whole Wheat Flour', 'Active Dry Yeast', 'Honey', 'Olive Oil', 'Water', 'Salt', 'Keema', 'Mozzarella', 'Butter', 'Garlic', 'Coriander leaves']",Keema (Spiced Minced Lamb) Wholewheat Pizza,flour wheat flour yeast keema mozzarella butter
lSOC3cfVcYDFXd1HpIQA,"['Heavy Cream', 'Condensed Milk', 'Milk', 'Masala', 'Pistachio', 'Rose Petals', 'Cashewnuts', 'Pistachio', 'Almonds', 'Peppercorns', 'Cardamoms', 'Melon Seeds', 'Fennel Seeds', 'Rose Petals', 'Poppy Seeds', 'Strands Saffron']","Thandai Ice Cream (No Egg, No Ice Cream Maker)",cream milk milk masala pistachio rose petal cashewnuts pistachio melon rose petal poppy strand
OJthy9n190Yrcfla6pp1,"['Ground Lamb', 'Ghee', 'Bayleaf', 'Cloves', 'Cardamoms', 'Cinnamon', 'Peppercorns', 'Onions', 'Green Chili', 'Ginger Garlic', 'Tomatoes', 'Tomato', 'Chili Powder', 'Turmeric Powder', 'Coriander Powder', 'Jeera', 'Garam Masala', 'Green Peas', 'Potato', 'Salt to taste', 'Buns', 'Onion', 'Vinegar', 'Eggs', 'Butter', 'Coriander Leaves', 'Salt to taste']",Keema Pav Burger | Indian Lamb Sloppy Joes,lamb bayleaf onion tomato tomato jeera masala pea potato bun onion egg butter
8kJfJdwLR86IZy2qh5LS,"['Cabbage', 'Cauliflower', 'Carrots', 'Capsicum', 'Ginger', 'Garlic', 'All Purpose Flour', 'Cornflour', 'Soy Sauce', 'Red Chilli Sauce', 'Salt to taste', 'Oil', 'Sesame Oil', 'Garlic', 'Ginger piece', 'Green Onions', 'Green Chili', 'Noodles', 'Capsicum', 'Snowpeas', 'Cabbage', 'Oyster Sauce', 'Soy Sauce', 'Vinegar', 'Chili Sauce or Sriracha', 'Ketchup', 'Water']",One Pan Veg Noodle and Manchurian Stir Fry (Indo Chinese),cabbage cauliflower carrot capsicum flour cornflour soy sesame onion noodle capsicum snowpeas cabbage oyster soy sriracha
AQCO0mzvzT2g2FQ857Ch,"['Vegetable oil', 'Thai red curry paste', 'Shiitake mushrooms', 'Pumpkin puree', 'Fish sauce', 'Vegetable broth', 'Jaggery', 'Thick coconut milk', 'Noodles', 'Thai basil leaves', 'Salt ', 'Roasted peanuts and Thai Basil for topping']",Spicy Thai Curry Pumpkin Noodle Soup,vegetable curry paste shiitake mushroom pumpkin puree fish vegetable broth jaggery coconut milk noodle peanut topping
HQ9pf4GbSYdmqpckLwGW,"['Oil', 'Chicken Breast', 'Veggies', 'Egg', 'Black Rice', 'Black Sesame seeds for topping', 'Salt and Pepper to taste', 'Schezwan Sauce', 'Honey', 'Soy Sauce', 'Salt to taste']",Lazy Girl's Schezwan Chicken Bowl,chicken breast veggie egg rice sesame topping schezwan soy
NeU8pyIFQ2g5YslN04yD,"['Chicken', 'Turmeric Powder', 'sprigs Curry leaves', 'Coconut Oil', 'Mustard seeds', 'Fennel seeds', 'Garlic', 'Ginger', 'Onions', 'Tomato', 'Salt to taste', 'Cumin seeds', 'Coriander seeds', 'Kashmiri Red Chillies dry', 'Black Pepper', 'Fennel Seeds', 'Cinnamon sticks', 'pods Cardamom', 'Coconut']",Spicy Chettinad Pepper Chicken Fry/Roast,chicken curry coconut onion tomato kashmiri coconut
pNh3zMe4UDnKTB0hVqvt,"['Wild Rice', 'Cucumber', 'Carrot', 'handful Mushrooms', 'strips Nori', 'Avocado', 'Sesame Seeds', 'Mayonnaise', 'Teriyaki Sauce', 'Wasabi']",Vegetarian Sushi Bowl With Teriyaki Dressing,rice cucumber carrot mushroom nori avocado sesame mayonnaise teriyaki wasabi
fgofepLECkN0UamyuQO2,"['Ghee', 'Ginger', 'Chilies', 'Cinnamon', 'Pods Cardamom', 'Cloves', 'Bhuna Curry Paste', 'Chili Powder', 'Turmeric', 'Coriander', 'Cumin', 'Garam Masala', 'Chickpeas', 'Potatoes', 'Salt ', 'Coriander']",Chana Aloo or Chhole Aloo Masala (Spicy Chickpeas and Potato Curry),chilies bhuna curry paste masala chickpea potato
NFqgnYIA9JynFvvTVJym,"['Oil\u2060', 'Ghee', 'Jeera', 'Red Onions\u2060', 'Garlic\u2060', 'Ginger\u2060', 'Green Chillies or Serrano Peppers', 'Tomatoes\u2060', 'Chilli Powder\u2060', 'Turmeric Powder\u2060', 'Coriander Powder\u2060', 'Cumin Powder\u2060', 'Garam Masala\u2060', 'Salt\u2060']",Bhuna Masala or Everyday Indian Curry Paste,jeera serrano
JXk1kNF92rn4n1mH57DP,"['Chickpeas', 'Sesame Seeds', 'Tomatoes', 'Olive Oil', 'Water', 'Garlic', 'Salt', 'Olive oil']",Creamy Sundried Tomato Hummus (No Tahini Required),chickpea sesame tomato
XBUtyXVANB5cydRIt5ON,"['Chickpeas', 'Olive Oil', 'Paprika', 'Cumin', 'Garlic Powder', 'Garam Masala', 'Salt ']",Crunchy Roasted Indian Masala Chickpeas,chickpea masala
9fzyhSEShjYsIea3rJ2d,"['Ghee', 'Peanuts', 'Urad dal', 'Chana dal', 'Handful Curry leaves', 'Green Chilli', 'piece of Ginger', 'Salt to taste', 'Ghee', 'Mustard seeds', 'Urad dal', 'sprig Curry leaves', 'chilies']",Indian Style No Coconut Peanut Chutney,peanut urad dal chana dal curry urad dal curry chilies
RdzNcG1Z9iRdxGXTY7AZ,"['Butter', 'Sugar', 'Milk', 'Vanilla extract', 'Baking Powder', 'All Purpose Flour', 'Blueberries']",Eggless Blueberry Microwave Mug Cake,butter sugar milk flour blueberry
GT6utOM5rYjjKrTBMboy,"['Black Rice', 'Carrots', 'Arugula', 'Red Radish', 'Cucumbers', 'Eggs', 'Peanuts', 'Water', 'Garlic', 'Sriracha Sauce', 'Fish Sauce', 'Rice Vinegar', 'Honey']",Black Rice Salad Bowl with Spicy Peanut Dressing,rice carrot arugula radish cucumber egg peanut sriracha fish rice
fg3LlSaPD5IEJZMUIZQ9,"['Spinach', 'Ginger', 'Banana', 'Oats', 'Maple Syrup', 'Coconut Milk']",Vegan Spinach Ginger Smoothie Bowl,spinach banana oat maple syrup coconut milk
9fiqrT0jBeUWz3D4vzcG,"['Butter', 'Oil', 'Green Chili', 'Kashmiri Red Chilies', 'Ginger', 'Garlic', 'Bayleaves', 'Cinnamon', 'Cloves', 'Cardamoms', 'Peppercorns', 'Cashewnuts', 'Poppy Seeds', 'Tomatoes', 'Garam Masala Powder', 'Chili Powder', 'Turmeric Powder', 'Ketchup', 'Sugar', 'Kasuri Methi', 'Fresh Cream', 'Salt to taste']",How To Make Indian Makhani Gravy (Curry),butter kashmiri chilies bayleaves cashewnuts poppy tomato masala sugar kasuri methi cream
y6kRp6zF6UpOo7xYKVUL,"['Whole Chicken', 'Kashmiri Red Chilli Powder', 'Ginger Paste', 'Garlic Paste', 'Pepper Powder', 'Jeera Powder', 'Honey', 'Vinegar', 'Butter', 'Salt to taste', 'Potatoes', 'Onions', 'Pods Garlic', 'Lemon']",Indian Style Whole Masala Roast Chicken,chicken kashmiri paste paste jeera butter potato onion lemon
Qj4lKMhMNBSKM8TySiWi,"['Baby Potatoes', 'Butter', 'All Purpose Flour', 'Milk', 'Parsley', 'Pepper', 'Cheese', 'Salt']",Creamiest No Mayo Parsley Baby Potatoes,potato butter flour milk cheese
0jB9Lyw5Sdu5hf1FK7OE,"['packed Greens ', 'Persimmons', 'Strawberries', 'A few Pecans', 'A handful Pumpkin Seeds', 'Ricotta', 'Bitter Orange', 'Olive Oil', 'Bitter Orange Marmalade', 'Vinegar', 'Dijon Mustard', 'Salt to taste']","Greens, Persimmon Ricotta Salad with Orange Dressing",persimmon strawberry pecan pumpkin ricotta bitter orange bitter orange marmalade
a7aZniukgmElgEHq4D3R,"['Pomfret', 'Meet Mirsang', 'Rava', 'Coconut Oil for Frying', 'Salt', 'Chili Powder', 'Cumin', 'Turmeric', 'Salt', 'Vinegar']",Rava Pomfret Fish Fry (Mangalorean Style),pomfret meet mirsang rava coconut
YdLePMj2qyv7jGIYwkv3,"['Bananas', 'All Purpose Flour', 'Palm Jaggery', 'Coconut', 'Sesame Seeds', 'Baking Soda', 'Cardamom', 'Vanilla Extract', 'Nutmeg', 'Oil for Frying']",Spiced Indian Banana Fritters,banana flour palm jaggery coconut sesame
Dj2v2puByPKEszY70wNR,"['Chicken', 'Turmeric Powder', 'Salt', 'Ghee', ' Onion', 'Coconut', 'Tamarind', 'Turmeric', 'Coriander Seeds', 'Peppercorns', 'Fenugreek', 'Cumin', 'Garlic ', 'Salem Gundu Dry Red Chillies', 'Kashmiri Dry Red Chillies', 'Water', 'Coconut Milk', 'Coconut Milk', 'Salt to taste', 'Curry Leaves']",Chicken Kori Rotti | Mangalorean Chicken Curry,chicken onion coconut fenugreek salem gundu kashmiri coconut milk coconut milk curry
vap0FcHhpjVhfoPuDXfO,"['Khoya', 'Sugar', 'Strands kesar', 'Milk', 'Cardamom', 'Pista', 'Ghee']",Easy Kesar Pedas,khoya sugar strand kesar milk pista
APnFBXaup6N1vrfpWhQY,"['Chicken', 'Sumac', 'Hung Curd', 'Garlic', 'Chilli Powder', 'Butter', 'Onions', 'Garlic', 'Lemon', 'Salt to taste']",Easy 10 ingredient Sumac Chicken,chicken sumac hung curd butter onion lemon
2E0mOl5Mg3dW05snWHRU,"['Whole Wheat Flour', 'Kasuri Methi', 'Chili Paste', 'Coriander', 'Chili Powder', 'Oil', 'Ghee', 'Salt to taste']",Kasuri Methi Parathas | Fenugreek Flatbread,wheat flour kasuri methi paste
KMJEAfihBMdvQvEs1KPp,"['Cranberry Juice', 'Ginger Beer', 'Vodka', 'Sugar', 'Lemon', 'Ice']",Cranberry Ginger Holiday Cocktail,cranberry beer vodka sugar lemon ice
cYnR3P7ITGGORJUq21xh,"['Paneer', 'Green Chilies', 'Coriander', 'Red Chili Powder', 'Coriander Powder', 'Garam Masala', 'Oats', 'Salt to taste', 'Olive Oil', 'Olive Oil', 'Onions', 'Green Chilies', 'Ginger', 'Garlic', 'Cashew nuts', 'Tomatoes', 'Spinach', 'Cinnamon', 'Cloves', 'Cardamom', 'Bay leaf', 'Garam Masala', 'Salt to taste', 'Water', 'Ice Cubes', 'Ghee', 'Asafoetida', 'Cumin Seeds', 'Garlic', 'Chilies']",Healthy Palak Paneer Kofta Curry,paneer chilies masala oat onion chilies cashew tomato spinach masala ice chilies
XJeWJ3BZtMA5amVXKIdr,"['All Purpose Flour ', 'Baking Powder', 'Cocoa Powder', 'Salt', 'Chocolate', 'Butter', 'Greek Yogurt', 'Vanilla Extract', 'Sugar', 'Walnuts']",Homemade Eggless Chocolate Brownies,flour chocolate butter greek yogurt sugar walnut
c0ytJ9uHs9R0ZUEIYoEs,"['Quinoa', 'Ghee', 'Apple', 'Milk', 'Saffron', 'Cardamom', 'Sugar', 'Pistachios', 'Apples']",Healthy Quinoa Apple Kheer,quinoa apple milk sugar pistachio apple
RfotGh0W9CLCtjzFfDWk,"['Chicken Breast', 'Barley', 'Butter', 'Garlic', 'Green Chili', 'Onions', 'Water', 'Mushrooms', 'Carrots', 'Spinach', 'Milk', 'All Purpose Flour', 'Pepper', 'Salt to taste', 'Bacon']",Homestyle Barley Chicken Fall Soup,chicken breast barley butter onion mushroom carrot spinach milk flour bacon
9pc5va7VTKeY6hAMG8J9,"['Red Bell Peppers', 'Garlic', 'Cumin', 'Pecans', 'Red Chili', 'Extra Virgin Olive Oil', 'Lemon', 'Salt', 'Pumpkin Seeds']",Lebanese Pecan Red Pepper Dip | Muhammara,pecan lemon pumpkin
hZvbakeaq57iLDQdycmI,"['Chicken', 'Yogurt', 'Garlic', 'Ginger', 'Cumin', 'Kashmiri Chili powder', 'Chili Powder', 'Coriander', 'Turmeric', 'Garam Masala', 'Salt to taste', 'Tomatoes', 'Onions', 'Garlic', 'Green Chillies', 'Chillies', 'Cashewnuts', 'Poppy Seeds', 'Bay Leaf', 'Cinnamon', 'Cloves', 'Cardamoms', 'Tomato', 'Garam Masala', 'Chili powder', 'Kasuri Methi', 'Salt', 'Fresh Cream']",Zero Oil Chicken Tikka Masala,chicken yogurt kashmiri masala tomato onion cashewnuts poppy tomato masala kasuri methi cream
mscbmXmwEppk5jCXhiu7,"['Burger Buns', 'Butter', 'Cheese', 'Star Anise', 'Cinnamon', 'Lettuce and sliced Onions', 'Butter', 'Garlic', 'Soy Sauce', 'Honey', 'Whiskey', 'Vinegar', 'Sriracha', 'Ketchup', 'Mustard', 'Pepper', 'Lamb', 'Garlic', 'Cumin', 'Chili Powder', 'Onion', 'Olive Oil', 'Salt to taste', 'Tempura Powder', 'Chili Powder', 'Onions', 'Salt to taste', 'Water', 'Oil for Frying']",Badass Lamb Meatball Burger with Whiskey Sauce,burger bun butter cheese star lettuce onion butter soy whiskey sriracha lamb onion tempura onion
jUNeFeZ7LKRzdkBv0JTl,"['Fusilli', 'Olive Oil', 'Garlic', 'Button Mushrooms', 'Cherry Tomatoes', 'Spinach', 'All Purpose Flour', 'Milk', 'Chili', ""Barilla's Basilico Sauce"", 'Salt and Pepper', 'Cheddar Cheese', 'A few sprigs Basil']",All-In Sunday Veggie Pasta,fusilli button mushroom tomato spinach flour milk basilico cheddar cheese
V6iPcnY2557BheOduaoj,"['Cream Cheese', 'Sugar', 'Lemon', 'Vanilla Extract', 'Heavy Cream', 'Granola', 'Butter', 'Passion Fruits']",8 ingredient Passion Fruit Cheesecake Jars,cream cheese sugar lemon cream granola butter passion fruit
V17Ok7ih7KHh8R1jGMHH,"['Nachos', 'Sweet Corn', 'Coriander', 'Olive Oil', 'Kidney Beans', 'Garlic', 'Cumin', 'Chili Powder', 'Water', 'Salt', 'Tomatoes', 'Onion', 'Garlic', 'Vinegar', 'Green Chili', 'Coriander', 'to taste Salt', 'Milk', 'Butter', 'Garlic', 'Green Chili', 'All Purpose Flour', 'Cheddar Cheese']",No Brainer Loaded Nachos Platter,nacho kidney bean tomato onion milk butter flour cheddar cheese
0SfV9RiVdaWspEbjXvjB,"['Brown Sugar', 'Pear', 'Butter', 'All purpose flour', 'Baking Powder', 'Zest of a large Lemon', 'Granulated White Sugar', 'Oil', 'Eggs', 'Buttermilk']",Upside Down Pear Cake,sugar pear butter flour lemon granulated sugar egg buttermilk
KnuxWM5lvYpCI1tiT9E4,"['Mutton', 'Ghee', 'Bayleaf', 'Cinnamon', 'pods Cardamom', 'Cloves', 'Chilies', 'Ginger Garlic', 'Onions', 'Tomatoes', 'Chili Powder', 'Turmeric', 'Coriander', 'Cumin', 'Garam Masala', 'Tomato', 'Potato', 'Green Peas', 'Salt', 'Coriander']",Mutton Keema or Spiced Lamb Mince Curry,mutton bayleaf chilies onion tomato masala tomato potato pea
6sTCyOuVq5WVkSyjm6LY,"['Carrots', 'Ginger', 'Chili Powder', 'Honey', 'Olive Oil', 'Salt', 'Carrot', 'Coriander', 'Garlic', 'Chili', 'Oregano', 'Salt', 'Vinegar', 'Olive Oil']",Honey Ginger Roasted Carrots with Carrot Greens Chimichurri,carrot carrot
JFfpkxaOgUJUg1aGpUNd,"['Water', 'Cinnamon', 'Pods cardamom', 'Cloves', 'Sugar', 'Tea Bags', 'Apple juice', 'Apple']",Virgin Apple Iced Tea (Non Alcoholic Mocktail),sugar tea bag apple apple
o9v8zgbyd10m0hyZsKRU,"['Garlic', 'Olive Oil', 'Apple Cider Vinegar', 'Lemon', 'Lemon zest', 'Honey', 'Rosemary', 'Salt and Pepper', 'Packed Spinach', 'Heirloom Tomatoes', 'Tofu', 'Dressing']","Spinach, Heirloom Tomato and Crumbled Tofu Salad with Roasted Garlic Dressing",apple lemon lemon spinach heirloom tomato tofu
wWmC5DiPYf4soQ0zcilA,"['Ghee', 'Eggs', 'Onions', 'Garlic', 'Ginger', 'Chilies', 'Cloves', 'Cumin Seeds', 'Bay Leaf', 'Cinnamon', 'Pods Cardamom', 'Tomatoes', 'Chili powder', 'Coriander Powder', 'Turmeric', 'Garam Masala', 'Tomato', 'Salt', 'Coriander Leaves']",Egg Curry: My Nana's Recipe,egg onion chilies tomato masala tomato
hr2AUhwfHyu9Z05EJLkn,"['White Rum', 'Jalapeno', 'Mango', 'Syrup', 'Water']",Tall Mango Jalapeno Fizzy Cocktail,rum jalapeno mango syrup
uGfXvNpnLlQcAy4IDOjC,"['Burger', 'Lettuce', 'Onions', 'Oil', 'Chickpeas', 'Bulgur', 'Oats', 'Carrots', 'Onions', 'Garlic', 'Ginger', 'Hot Sauce', 'Cumin', 'Coriander', 'packed Mint', 'Salt to taste', 'All Purpose Flour', 'Milk', 'Breadcrumbs', 'Avocado', 'Mint', 'Garlic', 'Sugar', 'Jalapeno', 'Salt']",Fully Loaded Veggie Burger with Avocado Mint Chutney,burger lettuce onion chickpea bulgur oat carrot onion flour milk avocado sugar jalapeno
BXNuIwJNkGwZ7hG5UVnN,"['Hung Curd', 'Fresh Ginger Garlic Paste', 'Red Chili Powder', 'Coriander Powder', 'Turmeric Powder', 'Garam Masala Powder', 'Lemon', 'Salt to taste', 'Prawns', 'Butter', 'Mango', 'Lemon', 'A pinch of salt', 'Coriander', 'Chili Flakes', 'Chat Masala and chopped Coriander for Garnish']",The Best Tandoori Prawns,hung curd paste masala lemon prawn butter mango lemon chat masala
Ig0KHE2VZdiXlQ1FE50r,"['Figs', 'Honey', 'Vanilla Bean', 'Yogurt', 'Cardamom']",Roasted Figs with Cardamom Yogurt,fig bean yogurt
wdwEerqXmr5P00MwV63D,"['Lamb', 'Garlic', ' Rosemary', 'Green Chilies', 'Sea Salt', 'Olive Oil', 'Figs', 'Balsamic Vinegar', 'Honey', 'Star Anise']",Spiced Lamb Chops with Figs and Balsamic Reduction,lamb chilies fig star
ebno6SNvjkMBYu8ioRg1,"['Coconut Milk -Thick', 'Chia Seeds', 'Honey', 'Mango pureed Pulp']",Mango Chia Seed Breakfast Drink,coconut milk chia mango pureed pulp
TlSkRIMOUBp8P08c44fM,"['Tomatoes', 'Onions', 'Garlic', 'Green Chilies', 'Chilies', 'Cashew nuts', 'Poppy Seeds', 'Bay Leaf', 'Cinnamon', 'Cloves', 'Cardamoms', 'Oil', 'Butter', 'Tomato', 'Garam Masala', 'Kasuri Methi', 'Salt', 'Yogurt', 'Paneer']",Healthy Paneer Makhani,tomato onion chilies chilies cashew poppy butter tomato masala kasuri methi yogurt paneer
uRGVPKTGOj95Be9HjoLe,"['Pineapple', 'Onion', 'Tomato', 'Pepper', 'Garlic', 'Cumin', 'Chili Powder', 'Lemon', 'Coriander', 'to taste Salt']",Spicy Grilled Pineapple Salsa,pineapple onion tomato lemon
O89IqSMwbRoHm6R0eoDM,"['All Purpose Flour', 'Salt', 'Caster Sugar', 'Unsalted Butter', 'Water', 'Apples', 'Sugar', 'Cinnamon sticks', 'Cloves', 'Salt', 'Water', 'Egg', 'Sugar']",Apple Pie Chips,flour caster sugar butter apple sugar egg sugar
50wCFNNY3jAG55lbbrwF,"['Active Dry Yeast', 'Sugar', 'Water', 'All Purpose Flour', 'Whole Wheat Flour', 'Salt', 'Chopped Vegetables', 'Olive Oil', 'Marinara', 'Basil Leaves', 'Mozzarella Cheese']",The Best Pizza Bread,yeast sugar flour wheat flour vegetable mozzarella cheese
woLyUxBjsouaDSZVKXNt,"['Apple', 'Lemon Juice', 'Romaine Lettuce', 'Cherry Tomatoes', 'Lemon Juice', 'Walnuts', 'Dijon Mustard', 'Apple Cider Vinegar', 'Olive Oil', 'Honey', 'Salt and Pepper']",Apple Walnut Summer Salad,apple lemon romaine lettuce tomato lemon walnut apple
7cpWgajXShy39Tqusbn0,"['Chicken', 'Oil', 'Soy Sauce', 'Fish Sauce', 'Garlic', 'Egg', 'Bread', 'Chili Powder', 'to taste Salt', 'Oil', 'Garlic', 'Soy sauce', 'Rice Wine Vinegar', 'Ketchup', 'Honey', 'Chili Powder']",Baked Sticky Chicken Wings,chicken soy fish egg bread soy rice wine
wo3qZn8cwQ1hQiatHhaE,"['Cucumbers', 'Garlic', 'Curry Leaves', 'Mint Leaves', 'Yoghurt', 'Milk', 'Green Chilli', 'Salt']",Chilled Cucumber Soup: A Summer Drink,cucumber curry yoghurt milk
EfhHMRjSyVRDeT5KIyKc,"['Beetroot', 'Water', 'Vinegar', 'Eggs']",How To Make Naturally Dyed Eggs,beetroot egg
v4JG85BKlQpaW3z3fcAZ,"['Yogurt', 'Garlic', 'Capsicum', 'Onion', 'Spring Onions', ' Salt', 'Chili Flakes', 'Extra Virgin Olive Oil']",Garlicky Yogurt Party Dip,yogurt capsicum onion onion
lVI67IOvrivSUQDRMhUF,"['Chicken', 'Ginger Garlic', 'to taste Salt', 'Lemon Juice', 'Ghee', 'Cinnamon', 'Bayleafs', 'Cloves', 'Peppercorns', 'Green Chillies', 'Onions']",Quick Chicken with Caramelized Onions,chicken lemon bayleafs onion
BkTRjoXdQDl0jqayE9gf,"['Yogurt', 'Salt', 'layers of Muslin or Cheesecloth']",Homemade Cream Cheese,yogurt layer muslin cheesecloth
75ivLOwHUlbaHq0i0DkQ,"['Gin', 'Cucumber', 'Dash of lime juice', 'Chili', 'Soda']",Sparkling Cucumber Chili Gin: A Summer Cocktail,gin cucumber lime
Lhh7uLgkTRamYPF5GyME,"['Rice', 'Milk', 'Saffron', 'Sugar', 'Rose Petals', 'Pistachios']",Gulab Phirni Recipe / Rose flavored Rice Pudding,rice milk sugar rose petal pistachio
JpgxNSdWEbu7Vvf57ZUz,"['Chocolate', 'Salted Potato Chips', 'Chilli Flakes']",Chilli Chocolate Covered Potato Chips,chocolate salted potato chip
utzwjqrbQNwZdisoTOYC,"['All Purpose Flour', 'Whole Wheat Flour', 'Salt', 'Unsalted Butter', 'Thyme', 'Water', 'Pesto', 'Cream Cheese', 'Heirloom Tomato', 'to Taste Salt', 'Black Pepper', 'A few Basil', 'Egg Wash']",Fancy Tomato Pie,flour wheat flour butter pesto cream cheese heirloom tomato egg wash
O4jincwlmvCDJapJORUZ,"['Cocoa Powder', 'Sugar', 'Cornflour', 'Salt', 'Milk', 'Chocolate', 'Unsalted Butter', 'Vanilla extract', 'Roasted almonds']",Quick Microwave Chocolate Pudding,sugar cornflour milk chocolate butter
BkEicgwpaONrmDsmPgxG,"['Unsalted Butter', 'Sugar', 'Eggs', 'Milk', 'Vanilla Extract', 'Bananas', 'All Purpose Flour', 'Whole Wheat Flour', 'Baking Soda', 'Salt', 'Almonds']",Brown Butter Banana Bread and a Holiday,butter sugar egg milk banana flour wheat flour
FBOZfrT8DuuK9zwIaccZ,"['Chili Powder', 'Cumin', 'Turmeric', 'Salt', 'White Vinegar', 'Pomfret', 'Meet Mirsang Paste', 'Salt', 'Coconut Oil', 'Onions']","Mangalorean Chili, Salt and Vinegar Marinade + Fish Fry",pomfret meet mirsang paste coconut onion
XQlRpRHL07VbKF7jspFh,"['Cornmeal', 'Oats', 'Oat bran', 'Water', 'Soaker', 'All-purpose flour', 'Wholewheat', 'Gluten ', 'Sugar', 'Salt', 'yeast', 'Honey', 'Milk', 'water', 'Oil ']",Multigrain Bread,cornmeal oat oat bran soaker flour wholewheat gluten sugar yeast milk
WGqZHNwib7IFovhfliPW,"['Milk', 'Rose petals', 'Cardamom pods ', 'Oats', 'Honey']",Rose and Honey Flavored Oats,milk rose petal oat
djKyUVWNhvxfLNoKOUlN,"['Olive Oil', 'Mustard Seeds', 'Chilies (or Whole Dried', 'Urad Dal', 'Chana Dal', 'Curry Leaves', 'Onions', 'Mango', 'Turmeric', 'Chili Powder', 'Coriander', 'Brown Rice', 'Salt']",Mango Rice,chilies urad dal chana dal curry onion mango rice
gXxNlc8cWqZIp61dyHJi,"['Olive Oil', 'Green Chilli', 'Onion', 'Ginger Garlic', 'Tomato', 'Vegetables', 'Chili powder', 'Turmeric', 'Coriander', 'Cumin', 'Wheat', 'Salt', 'Water']",Comforting Bulgur Wheat Daliya,onion tomato vegetable wheat
WvwuXk4DDO5FrG6UUUKm,"['Maida', 'water', 'Active Dry Yeast', 'Sugar', 'Olive Oil', 'Your desired topping', 'Salt']","Garlic, Pepper & Jalapeno Focaccia",maida yeast sugar desired topping
EMVuyEEBYzG6lMgM8ovW,"['Oats', 'Onions', 'Green Chili', 'Curry Leaves', 'Red Cabbage', 'Carrots', 'Capsicum', 'Urad Dal', 'Chana Dal', 'Garlic', 'Mustard Seeds', 'Turmeric', 'Chili Powder', 'Coriander', 'Mango Powder', 'Water', ' Salt', 'Oil']",Oats Upma,oat onion curry cabbage carrot capsicum urad dal chana dal mango
zMulkZw7TFDhg5LvjP1O,"['Chicken', 'Salt', 'Pepper', 'Olive Oil', 'Garlic', 'Onion', 'Mushrooms', 'Dried Rosemary', 'All purpose flour', 'Chicken Stock', 'Milk']",Chicken in Mushroom Sauce,chicken onion mushroom flour chicken stock milk
eJhPmzDNqLqnsqyLvrd1,"['Jeera Samba Rice', 'Ghee', 'Cashew Nuts', 'Onion', 'Fennel', 'Cloves', 'Cardamoms', 'Cinnamon', 'Bayleaf', 'Shallots', 'Salt', 'Water']",How to make Ghee Rice,jeera samba rice cashew onion bayleaf shallot
Aorwsoi718Uooyz0tzpF,"['Chicken Thighs', 'Curd', 'Ginger Garlic Paste', 'Turmeric Powder', 'Kashmiri Red Chilli Powder', 'Coriander Powder', 'Jeera Powder', 'Sugar', 'Salt', ' Curry Leaves', 'Rice Flour', 'Corn Flour', 'Oil', 'Oil', 'Garlic', 'Ginger', 'Green Chillies', 'Red Chilli Powder', ' Curry Leaves']",Chicken 65 - Crispy and Spicy,chicken thigh curd paste kashmiri jeera sugar curry rice flour flour curry
MM0o3D34BVEHbkWqMj03,"['Chicken Wings', 'Ginger Garlic Paste', 'Chilli Powder', 'Cumin Powder', 'Salt', 'Vinegar', 'Honey', 'Vegetable Oil', 'Vegetable Oil ', 'Barbeque Sauce']",Spicy BBQ Chicken Wings,chicken wing paste vegetable vegetable barbeque
